BoardTime,EEG_Ch1,EEG_Ch2,EEG_Ch3,EEG_Ch4,Label,session_id
1761180214.5194852,66.64127731043845,65.26125422678888,34.25000379420817,83.73262010794133,nothing,0
1761180214.5194852,6.544824922457337,22.824609429575503,33.36738740466535,4.7272335439920425,nothing,0
1761180214.533962,36.72955746483058,18.44518658146262,8.743886096403003,75.1832088092342,nothing,0
1761180214.533962,77.77495947852731,85.05280479229987,82.43861472327262,72.66999603901058,nothing,0
1761180214.5346248,-2.4683339707553387,20.15058096125722,32.64184681326151,-25.1246479023248,nothing,0
1761180214.5346248,40.001969926059246,15.69262021407485,27.462085374630988,85.32207758910954,nothing,0
1761180214.5482347,77.73382057901472,61.06134657654911,55.38791834376752,88.95352044608444,nothing,0
1761180214.5482347,33.81991529930383,47.92307803221047,72.54657934047282,30.74197763577104,nothing,0
1761180214.5638933,-1.6979145798832178,1.2977452846243978,20.438553257845346,39.91969212703407,nothing,0
1761180214.5638933,55.92646393738687,43.90642547979951,17.67102729063481,96.7549517536536,nothing,0
1761180214.564762,66.75347430910915,60.85191217903048,77.9282953767106,47.35835313890129,nothing,0
1761180214.564762,7.431181211955845,-5.800584831275046,28.25120426528156,8.83364369533956,nothing,0
1761180214.5781956,57.91235081385821,32.52590991463512,31.157106530852616,104.02531726751477,nothing,0
1761180214.5781956,60.81825307942927,56.4724893309176,51.89111188519746,57.11201222334057,nothing,0
1761180214.5939248,20.92100035212934,21.37726814672351,45.540761760436,19.028610974550247,nothing,0
1761180214.5939248,11.27953826636076,-18.58356287982315,2.258899573236704,48.92163132037968,nothing,0
1761180214.594604,62.53860705904663,42.87795299198479,56.62582522910088,80.28069244883955,nothing,0
1761180214.594604,7.543378210626543,2.8348441664129496,46.68517114687711,-1.006033088080585,nothing,0
1761180214.6082237,23.164940325543284,-22.013051139190797,25.96238549239933,41.71484410576522,nothing,0
1761180214.6082237,47.26111574005336,26.254097688943148,39.8710734276101,112.58968816604464,nothing,0
1761180214.623865,27.45086567476392,21.444586345925927,44.486109972931445,3.0068795643746853,nothing,0
1761180214.623865,19.6756136668846,0.7591996910050511,44.36269327439368,39.78131582867354,nothing,0
1761180214.6246915,14.1181223327294,-19.907487464137372,-16.765971501357853,58.993181901052594,nothing,0
1761180214.6246915,75.87883020099252,60.42182368412614,60.982808677479625,84.46564049925655,nothing,0
1761180214.654944,-1.61189688090235,-12.86525584757328,27.211512077599764,-26.254097688943148,nothing,0
1761180214.654944,23.44917272217572,-7.25166601408273,22.91062712855637,91.70234691351652,nothing,0
1761180214.6554224,60.915490478277206,40.21140432357788,41.89061940368265,89.49580593965948,nothing,0
1761180214.6554224,39.220330835320055,37.92258555069566,69.17318958044052,34.21634469460696,nothing,0
1761180214.6560187,-1.454821082763374,-26.72532508336008,9.054297792725263,17.36809539422393,nothing,0
1761180214.6560187,83.57180440984666,37.88144665118307,40.92198531515896,136.4315503835678,nothing,0
1761180214.668183,45.15555206499994,42.11875330097973,62.07485946454108,35.33457478135824,nothing,0
1761180214.668183,13.545917639508843,-12.270611754618583,44.70302417036146,26.94597918074578,nothing,0
1761180214.6838963,74.30807221960276,16.9342669993639,20.030904162675142,109.50427070260048,nothing,0
1761180214.6838963,53.50300876609981,36.464024567976594,42.896652491763234,59.359692096710205,nothing,0
1761180214.6846929,21.72881874255836,17.603709091432393,63.92610994260758,38.21803764719516,nothing,0
1761180214.6846929,33.595521301962435,3.911935353651643,16.638814902864397,94.13328188471496,nothing,0
1761180214.6981993,63.24170825071633,41.93923810310662,35.9067794745788,95.21785287186503,nothing,0
1761180214.6981993,42.62363979499787,29.189919154159725,57.12697182316333,23.909180416725576,nothing,0
1761180214.713932,13.24672564305365,-18.12355518527329,22.667533631436527,53.83585986215621,nothing,0
1761180214.713932,66.98160820640624,36.81183526385576,37.2755828583613,115.44697173219174,nothing,0
