1.7325663566589355,102.0,-13.729172737337649,5.2919584373012185,-22.16638703737408,-16.204986508004367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.0324068,0.0,nothing
1.8339123725891116,111.0,9.476906487718225,36.022716373205185,3.904455553740263,15.150334720499814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.1213503,0.0,nothing
1.934620141983032,120.0,-35.831981475465,-7.322724113240838,-55.82174673862755,-45.697837558574975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.2113569,0.0,nothing
2.035551786422729,132.0,-5.475213535130024,10.191227379254997,-28.475598262622952,-10.393181976862252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.3311365,0.0,nothing
2.136258840560913,141.0,16.369542106054723,34.48561749141663,-0.3403308959677815,11.795644460245969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.4213345,0.0,nothing
2.237027406692505,152.0,-9.843416683375835,14.798784124664962,-34.018129996955395,-16.242385507561266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.5278287,0.0,nothing
2.338141679763794,162.0,11.189780667424202,32.27907651755959,-84.09539040364325,3.986733352765441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.6312785,0.0,nothing
2.4395790100097656,171.0,22.016791039146483,35.77962287608534,-41.47175060864538,24.61602150835097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.721481,0.0,nothing
2.5417516231536865,183.0,-24.13731431402266,9.095436692237854,-68.00634079426527,-12.345409753732383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.8414965,0.0,nothing
2.642228603363037,192.0,-2.4084955714643,4.398122347891331,-45.68661785870791,-10.83823007158935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362089.931396,0.0,nothing
2.743585586547852,102.0,-1458.8788742152974,-673.5073633203283,-272.10764097608626,903.4382825461216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.0368557,0.0,nothing
2.8450729846954346,111.0,-1514.7529795533046,-712.2714263610542,-342.4514192426577,848.0354046025313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.1262212,0.0,nothing
2.945392608642578,123.0,-1507.8154651354998,-714.8070785310119,-339.3435623794794,858.3575284802355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.2464063,0.0,nothing
3.046821117401123,132.0,-1469.2757960921151,-685.0299950838089,-271.55039588268846,908.3637307877652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.3363357,0.0,nothing
3.1473231315612797,143.0,-1518.077750613913,-723.4948661280796,-330.06113068945706,854.5054315258749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.4427087,0.0,nothing
3.247962713241577,152.0,-1467.4395052138716,-671.0801682490855,-269.37377410847694,906.9051698050462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.5331242,0.0,nothing
3.3488168716430664,162.0,-1468.78586919792,-674.6517727067694,-271.6102342819795,910.9779208567924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.6364522,0.0,nothing
3.449678421020508,171.0,-1513.025145773776,-703.4639619654045,-324.9075485505164,856.7418916993774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.725933,0.0,nothing
3.550495386123657,183.0,-1524.5851765368134,-729.8227768531069,-331.51595177222043,858.1630536825396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750362090.846481,0.0,nothing
