BoardTime,EEG_Ch1,EEG_Ch2,EEG_Ch3,EEG_Ch4,Label,session_id
1761180217.8332107,-27.03855057268277,-19.711677135068662,-5.635035134319855,-13.267705433987835,nothing,0
1761180217.849658,-23.21055725484121,-21.316748371481147,-6.905339154070989,-12.241036473927553,nothing,0
1761180217.8789372,-23.380625919277374,-10.908008046546177,0.7073313064740646,0.29126674210899384,nothing,0
1761180217.8932042,-5.594561992007032,0.3955943624995606,15.93281808933644,20.544653948285834,nothing,0
1761180217.909713,-2.2456268649540774,-1.9486842467141656,14.04796651364268,17.173466909468548,nothing,0
1761180217.9389367,-7.6068115680766635,-2.1922768606352054,9.044499028453842,6.3027486070737515,nothing,0
1761180217.9532168,-14.982100311615383,-6.82408866028818,2.944188803316157,-1.467281121614895,nothing,0
1761180217.986029,-20.047726733038694,-13.316849035968577,-2.3294128725719703,-12.658779415957095,nothing,0
1761180217.9876049,-1.2583795596119582,2.938847570207553,6.625800222468252,6.102241334086659,nothing,0
1761180218.0132847,5.093499282353653,8.9304429797573,10.736321279498682,21.43365532020852,nothing,0
1761180218.029624,-4.035308689479878,-3.502047517230916,6.168992986587282,13.12244369541843,nothing,0
1761180218.058848,-4.262123291319536,-6.919066592829531,6.794910299616843,9.97215486852139,nothing,0
1761180218.0732365,-4.546493725635751,-5.356534312989957,1.1154006837061035,3.3897599751990057,nothing,0
1761180218.0898316,-6.3957742319308,-4.264360611240126,-0.14419514679038217,7.198546182186937,nothing,0
1761180218.118972,3.3237104536467874,1.363863680694866,7.067241364555475,9.857258565197354,nothing,0
1761180218.1331894,5.711062572647537,5.117830359006993,4.97592919431521,12.673575305481116,nothing,0
1761180218.1496568,1.5652382697268605,4.429304601251694,3.9309397513400555,12.658573163948692,nothing,0
1761180218.1789186,0.7955398340026993,2.4612870892283913,-0.09182006245559046,4.391187723512442,nothing,0
1761180218.193192,0.005336874662096203,-3.921842177327571,0.41103956343093095,2.971626923096506,nothing,0
1761180218.209671,14.05577071538758,5.861634359898501,14.04253005111969,13.475317850216088,nothing,0
1761180218.238978,11.295998439811111,1.9051967941806869,7.159895366219689,10.903405541702611,nothing,0
1761180218.2532716,-5.723689862119292,-15.061178891629943,-12.973779388255252,-9.702013023673384,nothing,0
1761180218.26974,-11.060630992460883,-12.885240813368078,-14.438784127778414,-25.65779395980769,nothing,0
1761180218.2990985,-13.85874606641192,-12.027764254081605,-14.995007178116882,-23.052381664904715,nothing,0
1761180218.3133297,-11.937708135442861,-17.45870274279683,-15.417654041358459,-23.695365785577824,nothing,0
