BoardTime,EEG_Ch1,EEG_Ch2,EEG_Ch3,EEG_Ch4,Label
1761183354.7344215,77.41218918282539,100.57712950836867,40.36474022176117,69.37514417804778,nothing
1761183354.7344215,-3.373389760032296,14.4883724283427,3.788518655113876,-29.526510150171816,nothing
1761183354.7350187,66.34956511389464,76.82876478973776,35.562708678655326,80.00393985211849,nothing
1761183354.7350187,51.90607148502022,109.89322029799223,71.76494024973363,31.40393992792815,nothing
1761183354.7357657,-0.49366679415106773,35.69360517710447,29.694805648177862,-7.090850315988064,nothing
1761183354.7357657,36.57996146660298,37.87770675122738,15.808557112701237,44.29163517523557,nothing
1761183354.7479107,85.74842618405819,122.20123105216771,64.04952664114535,76.83998448960483,nothing
1761183354.7479107,7.962247005663812,68.24943429138511,44.63570597115904,-25.81652939412743,nothing
1761183354.7636323,34.784809487871826,19.73919196613133,11.64230856206268,20.50213155709207,nothing
1761183354.7636323,70.20166206825525,92.89911489933729,40.55173521954566,67.29575980268419,nothing
1761183354.764446,25.913766792975366,100.92494020424783,59.29985369741917,-2.6291496688500047,nothing
1761183354.764446,-7.928587906062603,14.955859922803938,24.09991531446576,-23.030303927138448,nothing
1761183354.7779105,50.65694489981979,53.10657937079668,24.09617541451007,64.0308271413669,nothing
1761183354.7779105,65.97557511832565,116.19495172332972,73.27959973178804,44.931158067658544,nothing
1761183354.7936003,0.033659099601209164,23.591288920491934,26.20921888947487,-30.6447402369231,nothing
1761183354.7936003,43.80544818099588,37.78046935237944,10.598876474425197,70.13808376900852,nothing
1761183354.7943473,83.3735897121951,118.88767969142646,60.01791448891163,71.34607145469636,nothing
1761183354.7943473,2.180361674167216,74.67458241526037,52.25762208085507,-3.2350134616717696,nothing
1761183354.807949,14.795044224709272,14.548210827633739,-7.449880711734295,-3.8894959539175034,nothing
1761183354.807949,101.96463239192963,108.32620221655816,53.84333966206759,84.99670629296452,nothing
1761183354.8235831,34.029349696822464,98.22099253628403,53.86577906180173,-11.129942268133163,nothing
1761183354.8235831,-19.604555567726493,7.4274413120001554,8.283878401853144,-18.359168882481754,nothing
1761183354.824378,46.524355448782444,60.72849548049271,26.89362058136612,49.265702116303146,nothing
1761183354.824378,73.42545583005995,131.5397612415254,79.9665408525616,46.24760285206139,nothing
1761183354.8379848,-0.9200153890997171,36.770696364343166,18.84535587672144,-31.314182328991592,nothing
