BoardTime,EEG_Ch1,EEG_Ch2,EEG_Ch3,EEG_Ch4,Label
1761185122.7773235,-3.8446171544492245,-30.670919536612928,-22.09532893821597,-14.608049226924777,nothing
1761185122.7773235,29.133820654824376,2.4384147711098194,-1.4959599822759628,7.2254867143929005,nothing
1761185122.7917912,-23.191119625233114,-44.25049627572298,-16.83328970056027,-27.00207768008113,nothing
1761185122.7917912,25.958645592443645,21.39222774654627,11.735806060954928,32.2005386184901,nothing
1761185122.7924678,39.15301263611764,25.80156979430467,26.57572908513248,40.24506342317909,nothing
1761185122.7924678,-25.01993070356548,-26.384994187392294,-15.397168117575347,-13.078430145047605,nothing
1761185122.8060398,-4.02413235232234,-6.05115812830627,-1.286525584757328,3.661362056620419,nothing
1761185122.8060398,26.055882991291583,37.37282025720924,14.166741032153368,37.223224258981645,nothing
1761185122.8217485,-10.935467470437288,-15.213913019746542,-6.567264322191477,-16.54905730392784,nothing
1761185122.8217485,-25.842708693817258,-20.348795658908784,-21.67272024322301,-6.8627164186909795,nothing
1761185122.8224473,35.77588297612965,23.609988420270383,5.778145431540906,28.55787606164813,nothing
1761185122.8224473,21.418407046236098,2.172881874255836,-1.5857175812125206,4.794551743194461,nothing
1761185122.8360236,-34.57537509035319,-23.112581726163626,-25.857668293640018,-16.362062306143343,nothing
1761185122.8360236,11.219699867069721,17.528911092318594,-2.82362446654588,14.47341282851994,nothing
1761185122.8517623,25.105948402546346,23.460392422042787,6.705640620552003,26.672966483980417,nothing
1761185122.8517623,-27.480784874409437,-20.771404353901744,-25.4200999988243,-16.8594690002501,nothing
1761185122.852484,2.0756444754078984,12.820377048105001,-5.134882639162242,14.428534029051661,nothing
1761185122.852484,33.206571706570685,26.9758983803913,5.325617536902428,25.7903500944376,nothing
1761185122.8660612,-21.859715241007507,-9.159014991484582,-16.605155803263187,-21.478245445527136,nothing
1761185122.8660612,-28.5316967619583,-20.651727555319667,-26.710365483537316,-10.86440937127918,nothing
1761185122.8818517,43.670811782591045,44.34025387465954,12.8951750472188,47.11899954173714,nothing
1761185122.8818517,8.706487096846104,12.790457848459482,-0.643262792378664,14.600569427013397,nothing
1761185122.882436,-27.263870676979423,-8.575590598396957,-19.65317426715046,-7.461100411601365,nothing
1761185122.882436,34.34350129310042,42.72835699375719,14.353736029937863,54.45668325480074,nothing
1761185122.896103,36.381746768951416,45.712797158397734,9.850896483287215,42.058914901688695,nothing
1761185122.896103,-7.206787214614451,4.472920347005129,-15.475706016644835,0.8227779902517796,nothing
1761185122.9119282,5.751966131851077,25.618314696475863,-0.4113889951258898,27.7163985716179,nothing
1761185122.9119282,44.93863786756992,50.563447400927544,26.96467868052423,56.3976913318038,nothing
1761185122.9124613,0.2169141974300146,1.653035780414939,-7.045971516519785,10.03041168116033,nothing
1761185122.9124613,-11.960200058296323,-2.905902265571058,-13.26916504278779,6.092297027818859,nothing
1761185122.9260013,34.818468587473035,42.103793701156974,11.724586361087859,49.84912650939077,nothing
1761185122.9260013,23.31827622372657,29.00292415637523,0.05983839929103851,27.218991877511144,nothing
1761185122.9417596,-26.044663291424513,-11.100023068487644,-33.632920301519334,-0.28049249667674303,nothing
1761185122.9417596,32.15939971897751,44.96855706721544,4.543978446163237,57.306487021036446,nothing
1761185122.9424987,39.95709112659097,41.80460170470178,5.063824540004134,38.18811844754964,nothing
1761185122.9424987,-19.503578268922865,-3.653882256709039,-29.466671750880778,4.745933043770492,nothing
1761185122.9560316,16.46677950490266,35.600107678212225,3.579084257595241,39.7588764289394,nothing
1761185122.9560316,49.79302801005542,67.53885329980403,20.92848015204072,59.6214850936085,nothing
1761185122.9718442,-0.28049249667674303,11.358076165430248,-8.377375900745392,11.948980358429253,nothing
1761185122.9718442,-16.291004206985235,7.610696409828961,-20.09074256196618,9.188934191130102,nothing
1761185122.9725473,43.48381678480655,57.52340121846646,4.854390142485499,52.73632927518338,nothing
1761185122.9725473,10.180007679387927,17.73460558988154,-15.225132719613612,-5.879122730344534,nothing
1761185122.986035,-22.727372030727565,-0.7778991907835007,-30.19221234228462,-8.945840694010258,nothing
1761185122.986035,24.784317006357014,41.1314197126776,1.2566063851118088,40.6489726183936,nothing
1761185123.0018494,24.15601381380111,39.38488643337041,-0.8003385905176401,18.359168882481754,nothing
1761185123.0018494,-20.244078460149467,-2.9507810650393367,-25.584655596874654,-8.87852249480784,nothing
1761185123.002454,-12.569803751073778,9.959353582002223,-27.940792568959296,7.154428615234792,nothing
1761185123.002454,40.009449725970626,57.85999221447855,15.471966116689146,38.65934584196657,nothing
1761185123.0160985,-8.541931498795748,15.32237011846155,-13.792751036584377,-2.296298572793603,nothing
1761185123.0160985,-24.638460908085108,3.1190765630453825,-17.32321659475565,0.23561369720846415,nothing
1761185123.0317483,37.41395915672183,33.7189380005002,12.584763350896537,39.33252783399075,nothing
1761185123.0317483,-0.7367602912709117,10.987826069816947,-4.914228541776538,-4.0054328525438905,nothing
1761185123.0324917,-34.407079592347145,-11.526371663436294,-20.015944562852383,-7.977206605486572,nothing
1761185123.0324917,17.28581759519875,44.56838777195662,3.418268559500575,41.92427850328386,nothing
1761185123.046086,25.427579798735678,37.34290105756372,2.01954597607255,21.72881874255836,nothing
1761185123.046086,-20.625548255629838,-17.110042297281325,-28.793489758856595,-20.53579065669328,nothing
1761185123.0617816,-7.285325113683939,9.117876091971993,-5.265779137611389,10.03041168116033,nothing
1761185123.0617816,40.880846415646374,60.70231618080288,22.14020773768425,36.905332762748,nothing
1761185123.062456,-14.009665234014392,-0.6133435927331448,-18.796737177297473,-12.266871854662895,nothing
1761185123.062456,-31.609634425491095,-10.46424007602036,-28.10908806696534,-18.53120428044349,nothing
1761185123.0761108,31.306702529080212,47.07786064222455,0.927495189011097,36.856714063324034,nothing
1761185123.0761108,13.373882241547108,19.858868764713407,-0.7292804913595319,-3.7623393554240465,nothing
1761185123.0920372,-26.646787184290588,-3.1527356626465917,-22.342162335291505,-15.752458613365889,nothing
1761185123.0920372,11.889141959138215,34.425779092125595,-11.743285860866308,11.530111563391984,nothing
1761185123.0925655,20.99205845128745,36.48646396771073,0.5983839929103851,18.55364368017763,nothing
1761185123.0925655,-30.1248941430822,-14.46219312865287,-15.797337412834167,-21.930773340165615,nothing
1761185123.1063137,5.23212003801018,21.433366646058857,-6.623362821526825,6.223193526268005,nothing
1761185123.1063137,35.4243323802948,40.76490951701999,6.066117728129029,26.280276988632977,nothing
1761185123.1218653,-16.309703706763685,-7.513459010981023,-14.817483624443412,-14.293897630646825,nothing
1761185123.1218653,-19.193166572600603,-12.719399749301374,-18.359168882481754,-9.63024238590151,nothing
1761185123.122539,42.7620160933584,45.686617858707905,14.185440531931818,40.93694491498172,nothing
1761185123.122539,1.9784070765599608,10.329603677615523,-6.088557127863169,8.149242003448308,nothing
1761185123.1360576,-35.630026877857745,-13.66185453813523,-39.35870713368058,-18.606002279557288,nothing
1761185123.1360576,12.921354346908629,32.09208151977509,-0.5273258937522769,18.16095418483019,nothing
1761185123.15184,26.063362791202962,37.197044959291816,11.122462468221784,26.96467868052423,nothing
1761185123.15184,-18.89023467618972,-10.539038075134158,-11.028964969329536,-14.002185434103012,nothing
1761185123.1524832,-10.168787979520857,-2.5169526701793075,-10.348303177393973,2.3075182726606727,nothing
1761185123.1524832,36.19101187121123,39.86359362769872,6.268072325736284,30.6447402369231,nothing
1761185123.1660788,-5.980100029148161,0.5123662939295173,-21.257591348141432,-24.051296615041792,nothing
1761185123.1660788,-17.76826468948275,3.8820161540061235,-34.87830698676407,-20.374974958598614,nothing
1761185123.181733,27.521923773922026,37.47005765605718,13.740392437204719,46.490696349181235,nothing
1761185123.181733,13.456160040572286,3.3285109605640173,13.69177373778075,31.168326230719686,nothing
1761185123.1824827,-36.75199686456472,-30.19221234228462,-27.177852977998555,0.9162754891440272,nothing
1761185123.1824827,7.0609311163425446,9.562924186699092,7.120769515633583,30.94393223337829,nothing
1761185123.196175,13.201846843585372,10.666194673627615,15.412127717398107,33.87601379863918,nothing
1761185123.196175,-36.25085027050227,-38.079661348834634,-27.181592877954245,-13.987225834280252,nothing
1761185123.211815,-9.26747209019959,-3.2013543620705605,-16.178807208314538,27.73135817144066,nothing
1761185123.211815,14.301377430558205,14.49211232829839,5.7744055315852165,26.882400881499052,nothing
1761185123.2125747,-27.40224697533995,-23.235998424701393,-29.982777944765985,-0.725540591403842,nothing
1761185123.2125747,-37.597214254550636,-30.58864173758775,-29.889280445873737,-1.6268564807251096,nothing
1761185123.2260957,24.14479411393404,16.896867999807,-0.3777298955246806,40.798568616621196,nothing
1761185123.2260957,3.388349359855056,-20.827502853237092,-25.098468602634966,-5.710827232338488,nothing
1761185123.2417543,-33.5356829026714,-40.94068481493741,-29.537729850038886,-17.536390892229974,nothing
1761185123.2417543,12.311750654131174,11.948980358429253,-0.8414774900302291,32.18183911871165,nothing
1761185123.2424603,4.760892643593252,-3.4107887595891953,-15.999292010441422,5.146102339029312,nothing
1761185123.2424603,-28.54665636178106,-46.67395144701004,-46.54305494856089,-31.80036932323128,nothing
1761185123.2561684,-4.499099646694958,-12.779238148592412,-27.70143897179514,6.211973826400936,nothing
1761185123.2561684,35.34205458126962,13.602016138844192,8.534451698884368,26.54580988548696,nothing
1761185123.2719393,-19.484878769144416,-31.991104220971465,-21.882154640741646,-21.874674840830266,nothing
1761185123.2719393,-12.345409753732383,-25.71929199527949,-35.03538278490305,2.864763366058469,nothing
1761185123.2725081,34.97180448565632,18.377868382260203,5.938961129635572,45.16303186491132,nothing
1761185123.2725081,-0.2505732970312238,-6.234413226135075,-14.51081182807684,9.64520198572427,nothing
1761185123.2860577,-37.4625778561458,-45.89979215618223,-39.54570213146508,-14.787564424797893,nothing
1761185123.2860577,10.08651018049568,16.694913402199745,-3.6912812562659383,33.46462480351329,nothing
1761185123.3018131,9.394628688693047,7.767772207967937,0.523585993796587,24.043816815130413,nothing
1761185123.3018131,-29.73594454769045,-32.70168521255255,-29.272196953184903,-17.098822597414255,nothing
1761185123.3024428,0.7891188906505704,-11.373035765253007,-22.042970338836312,9.604063086211681,nothing
1761185123.3024428,44.28415537532419,27.506964174099267,4.394382447935641,38.6855251416564,nothing
1761185123.3161733,-12.566063851118088,-30.020176944322884,-31.228164630010724,-10.531558275222778,nothing
1761185123.3161733,-24.664640207774937,-23.209819125011563,-32.17061941884458,-2.094343975186348,nothing
1761185123.331774,26.18303958978504,35.962877973914146,6.948734117671847,57.1381915230304,nothing
1761185123.331774,2.6328895688056946,2.494513270445168,-0.44130819477140903,22.60769523214549,nothing
1761185123.3324757,-33.614220801740885,-34.47065789159387,-46.82354744523764,-7.371342812664807,nothing
1761185123.3324757,28.13900726661086,37.07736816070974,-3.668841856531799,45.60434005968273,nothing
1761185123.3461304,22.08784913830459,27.880954169668257,5.041385140269995,40.095467424951494,nothing
1761185123.3461304,-18.86779527645558,-9.64520198572427,-27.290049976669252,6.481246623210609,nothing
1761185123.3619208,16.95670639909804,20.9359599519521,-24.12983451411128,25.607094996608794,nothing
1761185123.3619208,48.61121962405741,45.664178458973765,17.405494393780828,58.48829540703446,nothing
1761185123.3625107,-14.196660231798887,-4.274705649353564,-18.97625237517059,7.951027305796742,nothing
1761185123.3625107,-9.884555582888424,-0.8190380902960896,-26.482231586240232,22.368341634981334,nothing
1761185123.3761766,26.699145783670247,36.7594766644761,3.814697954803705,41.3146748105064,nothing
1761185123.3761766,19.993505163118243,19.017391274683177,-11.163601367734373,27.43590607494116,nothing
1761185123.3917565,-24.21211231313646,-14.608049226924777,-40.95190451480448,2.8273643665015697,nothing
1761185123.3917565,18.011358186602592,43.36787988618016,-8.46713349968195,46.483216549269855,nothing
1761185123.392584,24.58984220866114,29.552689449861646,7.977206605486572,23.69226621929556,nothing
1761185123.392584,-22.98916502762586,-21.059376650489867,-31.03742973227054,2.5057329703122377,nothing
1761185123.406145,16.93800689931959,38.464871044270694,-20.015944562852383,43.304301586933434,nothing
1761185123.406145,40.34230082202703,37.11476716026664,9.592843386344612,51.37500569131225,nothing
1761185123.4217396,-12.255652154795825,-4.308364748954773,-19.907487464137375,7.992166205309331,nothing
1761185123.4217396,-12.835336647927761,3.5566448578611016,-32.24915731791407,10.348303177393973,nothing
1761185123.4224875,40.9444247148931,47.14517884142697,3.059238163754344,57.4710426190868,nothing
1761185123.4224875,-6.615883021615446,4.966587141156197,-16.05913040973246,4.300884949043393,nothing
1761185123.4361591,-21.878414740785956,-14.260238531045616,-39.48960363212973,0.6208233926445246,nothing
1761185123.4361591,25.40514039900154,42.417945297434926,-3.8072181548923254,55.27572134509683,nothing
1761185123.451838,10.06781068071723,32.780223111622036,1.290265484713018,31.127187331207097,nothing
1761185123.451838,-20.778884153813124,-16.44808000512421,-28.853328158147633,-14.720246225595474,nothing
1761185123.45247,11.885402059182525,19.578376268036664,-10.198707179166377,25.73051169514656,nothing
1761185123.45247,43.293081887066364,40.413358921185136,8.717706796713173,44.26545587554574,nothing
1761185123.466089,-25.846448593772948,-17.132481697015464,-37.197044959291816,-12.251912254840136,nothing
1761185123.466089,-9.955613682046533,3.500546358525753,-29.601308149285614,23.73340511880815,nothing
1761185123.4821396,30.57368213776499,36.09377447236329,-1.3388841841369867,42.100053801201284,nothing
1761185123.4821396,-7.341423613019288,1.9260484771803021,-24.9376529045403,1.0770911872386932,nothing
1761185123.4967995,-43.84284718055278,-28.015590568073094,-44.037321978248656,-23.595028820447624,nothing
1761185123.4967995,11.739545960910618,26.295236588455737,-6.574744122102857,28.94682565703988,nothing
1761185123.4974253,13.168187743984163,19.439999969676137,-8.803724495694041,22.267364336177707,nothing
1761185123.4974253,-37.81038855202496,-30.24083104170859,-46.445817549712956,-23.40803382266313,nothing
1761185123.511744,8.83364369533956,16.89312809985131,-25.072289302945137,23.034043827094138,nothing
1761185123.511744,41.81208150461316,46.77866864576936,12.233212755061686,45.286448563449085,nothing
1761185123.5125127,-27.177852977998555,-24.1971527133137,-35.11766058392823,-2.5206925701349974,nothing
1761185123.5125127,-19.428780269809067,-2.251419773325324,-37.49249705579132,4.00917275249958,nothing
1761185123.5261128,34.06674869637936,54.85685255005956,4.192427850328386,62.75552125647664,nothing
1761185123.5261128,5.591150433756411,9.746179284527898,-14.858622523956,5.392935736104846,nothing
1761185123.5417876,-28.22128506563604,-17.28955749515444,-31.908826421946287,-8.42973450012505,nothing
1761185123.5417876,19.623255067504942,38.64064634218812,-3.938114653341472,37.81412845198065,nothing
1761185123.5426073,33.169172707013786,35.659946077503264,11.64230856206268,39.37740663345903,nothing
1761185123.5426073,-23.501531321555376,-11.425394364632666,-29.02536355610937,-9.918214682489634,nothing
1761185123.5560396,10.726033072918653,24.473905310034752,-12.794197748415172,45.92223155591637,nothing
1761185123.5560396,34.73993068840355,36.30694876983762,1.6380761805921793,22.042970338836312,nothing
1761185123.5717728,-23.40429392270744,-16.95670639909804,-21.3810080466792,-20.689126554876566,nothing
1761185123.5717728,-9.622762585990131,-7.434921111911535,-29.492851050570607,3.825917654670775,nothing
1761185123.57247,37.15216615982354,35.28595608193427,11.406694864854217,34.10414769593626,nothing
1761185123.57247,-0.6657021921128035,2.81240476667881,-12.184594055637717,5.841723730787635,nothing
1761185123.5860155,-34.354720992967486,-23.78576371818781,-35.222377782687545,-11.515151963569224,nothing
1761185123.5860155,33.41974600404501,46.64777214732021,16.94548669923097,53.1364985704422,nothing
1761185123.6017897,15.135375120677054,27.652820272371173,14.92220082320273,13.134528644382954,nothing
1761185123.6017897,-30.364247740246356,-17.69720659032464,-30.401646739803255,-19.174467072822154,nothing
1761185123.6024592,9.622762585990131,17.985178886912763,-4.091450551524758,30.54376293811947,nothing
1761185123.6024592,36.22841087076813,46.77492874581367,13.542177739553154,45.73897645808756,nothing
1761185123.6160505,-22.1963062370196,-21.844755641184747,-27.74631777126342,-21.68020004313439,nothing
1761185123.6160505,-3.736160055734217,-11.541331263259053,-33.49080410320312,4.914228541776538,nothing
1761185123.6317933,41.33711421024054,45.56694106012583,8.351196601055562,42.38428619783372,nothing
1761185123.6317933,8.624209297820926,10.711073473095894,0.9200153890997171,3.6875413563102484,nothing
1761185123.632438,-24.52252400945872,-6.952474017627537,-29.37317425198853,1.3388841841369867,nothing
1761185123.632438,30.300669440999627,35.46921117976308,13.845109635964036,38.70422464143485,nothing
1761185123.6460345,12.311750654131174,9.993012681603432,4.304624848999083,16.14140820875764,nothing
1761185123.6460345,-22.345902235247195,-23.022824127227068,-29.82570214662701,-19.129588273353875,nothing
1761185123.6617544,24.855375105515122,27.892173869535327,0.11593689862638712,29.904240045696497,nothing
1761185123.6617544,27.091835279017687,38.96975753828883,11.952720258384943,32.70542511250824,nothing
1761185123.6624837,-14.439753728918731,-22.293543635867536,-23.41177372261882,-17.551350492052734,nothing
1761185123.6624837,-21.26507114805281,-16.369542106054723,-33.31876870524138,-14.757645225152373,nothing
1761185123.6761708,32.746564012020826,33.37486720457673,8.927141194231808,26.362554787658155,nothing
1761185123.6761708,-1.731573679484427,-15.075536721386015,-18.340469382703304,-11.911581358872354,nothing
1761185123.691816,-20.229118860326707,-14.327556730248034,-20.659207355231047,-3.1265563629567623,nothing
1761185123.691816,31.590934925712645,32.009803720749915,9.106656392104924,35.9441784741357,nothing
1761185123.6924155,24.720738707110286,23.247218124568462,6.537345122545958,18.000138486735523,nothing
1761185123.6924155,-49.88652550894767,-53.98171596042812,-48.82439392153174,-70.27646006736904,nothing
1761185123.7061613,24.4926048098132,25.248064600862563,16.13392840884626,13.766571736894548,nothing
1761185123.7061613,82.32641772460192,32.9410388097167,43.39405918586999,27.054436279460788,nothing
1761185123.721877,23.060223126783967,-39.594320830889046,14.237799131311476,-51.45728349033743,nothing
1761185123.721877,52.39225847925991,-42.414205397479236,35.43555208016187,-52.19030388165265,nothing
1761185123.7224357,121.77488245721906,-2.0419853758066893,90.10914953239262,-54.31456705648452,nothing
1761185123.7224357,103.3446554755792,-80.36671014782041,92.26333190687001,-93.66579439025372,nothing
1761185123.736015,116.88309331517667,-79.1138436626643,82.14690252672881,-125.25672931596637,nothing
1761185123.736015,177.0468639023602,-67.5500729996711,139.45712944772094,-89.29385134205222,nothing
1761185123.7517383,184.85577500984073,-89.44718724023551,151.95587509963661,-132.5083953300491,nothing
1761185123.7517383,162.2219004780054,-124.43395132571459,108.33742191642523,-206.10588655807078,nothing
1761185123.7525053,211.6970369918272,-88.4149748524651,150.8488647127524,-162.34531717654318,nothing
1761185123.7525053,246.35468988120556,-98.75953812990338,189.5343898544088,-168.96867999807,nothing
1761185123.7668552,-1328.2105096634477,-1228.8469776907004,601.6975442711264,24.064386264886707,nothing
1761185123.7674775,-1315.3489937158301,-1219.130717605818,607.6552049005404,25.848318543750793,nothing
1761185123.7674775,-1274.946854494512,-1199.268108941149,646.1425153445452,67.37990755168721,nothing
1761185123.7811708,-1298.104315020144,-1232.6953347451054,632.8995296014473,-11.311327415984124,nothing
1761185123.7811708,-1320.1585050588474,-1258.6016217381693,603.2271633530036,-31.914436271879822,nothing
1761185123.7967165,-1279.0532646458596,-1217.6422374234535,638.9282483300194,24.602931858506054,nothing
1761185123.7967165,-1278.3277240544558,-1235.0477318172343,635.7231540679932,-9.44511733809486,nothing
1761185123.79752,-1324.867039103061,-1269.4061927101575,598.0100029148161,-48.06706418050453,nothing
1761185123.79752,-1295.9987513450906,-1243.746739114169,619.1890563638881,-29.827572096604854,nothing
1761185123.8110526,-1257.0364736067131,-1208.385985033121,643.3151509780437,16.34523275634274,nothing
1761185123.8110526,-1337.0291937589645,-1263.8487013760023,597.3891795221716,-60.5658098324202,nothing
1761185123.826866,-1332.6235916111618,-1248.8517025536858,594.4944969564676,-30.36237779026851,nothing
1761185123.826866,-1276.225900279358,-1195.9470777804963,628.9389755483717,24.606671758461744,nothing
1761185123.8274417,-1326.8342264797539,-1232.8898095428012,591.341761293821,-22.934936478268355,nothing
1761185123.8274417,-1349.2998055135831,-1234.2511331266724,565.2821384025738,-17.96834933711216,nothing
1761185123.8411567,-1309.8438609810546,-1183.3772740294226,587.1044546440244,45.21726041426882,nothing
1761185123.8411567,-1344.2060617739335,-1196.3098480761983,577.1338813621551,27.18346282793209,nothing
1761185123.8567734,-1403.3824987728149,-1224.015026947949,529.3080407287925,9.411458238493651,nothing
1761185123.8567734,-1370.3741417638958,-1181.3278088537045,538.0893258247524,48.88610227080062,nothing
1761185123.8575523,-1355.945607734844,-1158.4097019252367,544.776266945526,71.98746429709718,nothing
1761185123.8575523,-1414.826592637226,-1212.305400186684,512.3849934292957,37.10167751042172,nothing
1761185123.8710575,-1416.8124795136973,-1187.4313255813904,501.73375835549086,69.61636772518978,nothing
1761185123.8710575,-1373.8223295230418,-1129.6461313660257,525.9533504685387,103.92620991868898,nothing
1761185123.8868349,-1429.78245256003,-1177.752464496065,495.1141354339197,67.18917265394703,nothing
1761185123.8868349,-1452.1358345951885,-1176.0582898161374,475.0682716714218,88.49538270151243,nothing
1761185123.887492,-1415.8288858253509,-1134.9231302035041,492.65702116303146,116.2977989721112,nothing
1761185123.887492,-1418.2710404964164,-1126.6242922018282,512.9235390229151,132.8206769763492,nothing
1761185123.9010565,-1478.386192384176,-1167.355542619247,453.82937982305884,92.987002548296,nothing
1761185123.9010565,-1454.8023832635954,-1133.7338420175947,453.7358823241666,127.40530184051022,nothing
1761185123.916707,-1403.4311174722388,-1110.3370278947987,494.1230619456619,146.0861021191813,nothing
1761185123.916707,-1473.079274347052,-1165.8034841376357,443.75034944247454,108.90401675971225,nothing
1761185123.917493,-1491.6553574269637,-1148.2334341458045,437.86000701226294,119.19248153781518,nothing
1761185123.917493,-1427.901282882318,-1087.1833072691225,478.57255792990327,180.79985350789502,nothing
1761185123.9310248,-1471.2168041691184,-1147.6799289523624,442.0524348625913,119.79460543068126,nothing
1761185123.9310248,-1500.2683470249176,-1154.1462159757502,421.9055938012898,130.40844150492921,nothing
1761185123.9631803,-1442.9244610043243,-1086.9215142722242,466.5226002726704,188.1113579212688,nothing
1761185123.9631803,-1480.5403747586533,-1127.506908591371,441.89161916449666,141.44114637421444,nothing
1761185123.963874,-1492.339759118855,-1131.9648693385534,436.52860262803733,147.91865309746936,nothing
1761185123.963874,-1474.7771889269352,-1103.205038679298,429.34051491320133,182.1088184923865,nothing
1761185123.9646647,-1452.0385971963406,-1080.5262853479944,445.4744433220476,185.49716785224155,nothing
1761185123.9646647,-1495.7243685787544,-1118.8041613944806,429.658406409435,159.2056711637415,nothing
1761185123.9654148,-1514.4537875568494,-1141.46047532605,402.4207150321454,140.18827988905832,nothing
1761185123.9654148,-1455.1838530590758,-1065.708801723551,451.8472328465432,202.521192450542,nothing
1761185123.97606,-1501.5810519093648,-1125.5846000141464,428.85058801900595,158.23329717526212,nothing
1761185123.97606,-1536.8894473910332,-1150.361437220592,394.68660192377865,151.46781815541908,nothing
1761185124.0076067,-1475.4690704187378,-1078.7124338694848,445.9568904163316,219.76587114622816,nothing
1761185124.0076067,-1492.1191050214693,-1105.6509332503192,416.4229004662484,165.33910709107295,nothing
1761185124.008327,-1525.3032373283058,-1122.3533264524303,401.0070328488946,160.17430525226519,nothing
